Record ,longitude,latitude,Elev,Trend,Elev,Elev (KPB),Elev difference,Cluster #,Time bin
267.0,-106.9679098,47.53889461,828.0,91.5,828.0,841.3861761,-13.3861761,3,1
272.0,-106.9655512,47.53871911,829.0,111.0,829.0,840.9151675,-11.9151675,3,1
304.0,-106.96542,47.52418897,825.0,63.0,825.0,836.6676374,-11.6676374,3,1
329.0,-106.9282241,47.53798524,823.0,36.0,823.0,834.0686045,-11.0686045,3,1
256.0,-106.9643742,47.54882646,835.0,63.0,835.0,843.644059,-8.644059,3,1
249.0,-106.9803995,47.54273781,837.0,13.0,837.0,844.7235316,-7.7235316,3,1
333.0,-106.9560192,47.52003052,832.0,104.0,832.0,833.7873415,-1.7873415,3,1
5.0,-107.283886,47.58849276,880.0,107.0,880.0,912.0571878,-32.0571878,3,1
14.0,-107.2630879,47.58675455,876.0,108.0,876.0,907.8429619,-31.8429619,3,1
15.0,-107.2627639,47.58664396,876.0,129.0,876.0,907.7535345,-31.7535345,3,1
3.0,-107.2848805,47.59544675,883.0,67.0,883.0,914.2487572,-31.2487572,3,1
6.0,-107.276796,47.59277307,881.0,52.0,881.0,912.0326079,-31.0326079,3,1
10.0,-107.2997071,47.56981056,880.0,48.0,880.0,909.4689801,-29.4689801,3,1
7.0,-107.2743295,47.59233611,883.0,101.0,883.0,911.4643315,-28.4643315,3,1
18.0,-107.2806776,47.57098259,878.0,51.0,878.0,906.4120914,-28.4120914,3,1
12.0,-107.2883188,47.57301695,880.0,73.0,880.0,908.3646721,-28.3646721,3,1
4.0,-107.270634,47.59977009,886.0,28.0,886.0,912.9616121,-26.9616121,3,1
16.0,-107.2845875,47.57313636,881.0,86.0,881.0,907.7345566,-26.7345566,3,1
25.0,-107.2757529,47.56657221,879.0,41.0,879.0,904.2555444,-25.2555444,3,1
119.0,-107.051998,47.56950865,830.0,123.0,830.0,865.2349214,-35.2349214,3,1
40.0,-107.1115669,47.56658235,840.0,46.0,840.0,874.9876542,-34.9876542,3,1
120.0,-107.0694667,47.55864855,832.0,163.0,832.0,865.189913,-33.189913,3,1
64.0,-107.0939209,47.56717594,840.0,13.0,840.0,872.0183123,-32.0183123,3,1
31.0,-107.1100296,47.57067793,844.0,166.0,844.0,875.9033455,-31.9033455,3,1
224.0,-107.1007063,47.58590344,847.0,58.0,847.0,878.6637378,-31.6637378,3,1
133.0,-107.051282,47.5603701,831.0,59.0,831.0,862.4548987,-31.4548987,3,1
101.0,-107.0641789,47.56955094,836.0,50.0,836.0,867.415198,-31.415198,3,1
102.0,-107.0614524,47.56986995,836.0,40.0,836.0,867.0240476,-31.0240476,3,1
103.0,-107.0623316,47.56923325,836.0,51.0,836.0,866.9937513,-30.9937513,3,1
82.0,-107.0797856,47.56746022,839.0,84.0,839.0,869.5833681,-30.5833681,3,1
100.0,-107.0634674,47.5703916,837.0,9.0,837.0,867.5327348,-30.5327348,3,1
108.0,-107.0631109,47.56639374,838.0,45.0,838.0,866.3087314,-28.3087314,3,1
126.0,-107.0605671,47.56086048,836.0,13.0,836.0,864.2504049,-28.2504049,3,1
105.0,-107.0555959,47.57208972,840.0,114.0,840.0,866.6240436,-26.6240436,3,1
78.0,-107.0948753,47.56010375,846.0,55.0,846.0,870.1380771,-24.1380771,3,1
46.0,-107.1153039,47.56297708,852.0,61.0,852.0,874.6062091,-22.6062091,3,1
85.0,-107.072068,47.57101035,847.0,121.0,847.0,869.2415451,-22.2415451,3,1
151.0,-107.0178218,47.56868448,839.0,36.0,839.0,858.9184066,-19.9184066,3,1
129.0,-107.0425524,47.5697133,848.0,67.0,848.0,863.6144103,-15.6144103,3,1
153.0,-107.0185286,47.56770021,844.0,48.0,844.0,858.7581724,-14.7581724,3,1
232.0,-106.9718651,47.55648145,821.0,142.0,821.0,847.2005459,-26.2005459,3,1
156.0,-106.9781694,47.59045854,848.0,159.0,848.0,858.1990316,-10.1990316,3,1
159.0,-106.9754647,47.59104507,848.0,160.0,848.0,857.8879898,-9.8879898,3,1
160.0,-106.9754647,47.59104507,848.0,160.0,848.0,857.8879898,-9.8879898,3,1
322.0,-106.8813377,47.57011435,819.0,129.0,819.0,835.0871911,-16.0871911,3,1
367.0,-106.8516901,47.57132583,825.0,25.0,825.0,830.1805148,-5.1805148,3,1
368.0,-106.8528043,47.57049798,830.0,25.0,830.0,830.1382725,-0.1382725,3,1
445.0,-106.7953166,47.58970591,790.0,145.0,790.0,825.5417446,-35.5417446,3,1
435.0,-106.8195031,47.57680813,794.0,112.0,794.0,826.0698751,-32.0698751,3,1
398.0,-106.8338503,47.5748699,800.0,62.0,800.0,828.0476893,-28.0476893,3,1
399.0,-106.8393421,47.57145258,805.0,79.0,805.0,828.0260501,-23.0260501,3,1
374.0,-106.8438301,47.57392701,808.0,68.0,808.0,829.5437852,-21.5437852,3,1
469.0,-106.830339,47.56111366,802.0,60.0,802.0,823.4214087,-21.4214087,3,1
394.0,-106.8405675,47.5715139,807.0,102.0,807.0,828.2622273,-21.2622273,3,1
347.0,-106.8190612,47.59782604,812.0,132.0,812.0,832.1119314,-20.1119314,3,1
381.0,-106.8409744,47.57401789,811.0,88.0,811.0,829.0654529,-18.0654529,3,1
440.0,-106.8226429,47.57455369,808.0,46.0,808.0,825.9680667,-17.9680667,3,1
389.0,-106.8374456,47.57425446,811.0,79.0,811.0,828.5057738,-17.5057738,3,1
384.0,-106.8393502,47.5743409,812.0,66.0,812.0,828.8699138,-16.8699138,3,1
456.0,-106.779811,47.59412279,808.0,61.0,808.0,824.0779006,-16.0779006,3,1
377.0,-106.8203212,47.58774602,815.0,42.0,815.0,829.3991928,-14.3991928,3,1
462.0,-106.7782497,47.59397605,811.0,94.0,811.0,823.7599114,-12.7599114,3,1
465.0,-106.7786757,47.59280867,813.0,78.0,813.0,823.4941977,-10.4941977,3,1
459.0,-106.8202596,47.56909361,814.0,41.0,814.0,823.9581391,-9.9581391,3,1
447.0,-106.8138047,47.57776224,817.0,125.0,817.0,825.3378614,-8.3378614,3,1
453.0,-106.8152257,47.57386151,817.0,68.0,817.0,824.4541395,-7.4541395,3,1
2024.0,-106.2886882,47.58069041,698.0,156.0,698.0,733.4695664,-35.4695664,3,1
2092.0,-106.235375,47.59145384,694.0,68.0,694.0,727.2499003,-33.2499003,3,1
1976.0,-106.2874737,47.59298638,705.0,62.0,705.0,736.8578233,-31.8578233,3,1
2143.0,-106.2753073,47.55594234,694.0,37.0,694.0,723.8650928,-29.8650928,3,1
2068.0,-106.263069,47.58264006,700.0,129.0,700.0,729.5342769,-29.5342769,3,1
2123.0,-106.2542036,47.57283051,698.0,21.0,698.0,725.1022003,-27.1022003,3,1
2047.0,-106.2779693,47.57903774,710.0,107.0,710.0,731.098909,-21.098909,3,1
2022.0,-106.2828145,47.58521929,714.0,130.5,714.0,733.7646428,-19.7646428,3,1
2063.0,-106.2717642,47.5787018,714.0,116.0,714.0,729.909106,-15.909106,3,1
152.0,-106.9306031,47.62189037,844.0,142.0,844.0,858.8934001,-14.8934001,3,1
501.0,-106.7190026,47.62160403,793.0,134.0,793.0,821.3264378,-28.3264378,3,1
511.0,-106.7154506,47.6212433,793.0,120.0,793.0,820.5934548,-27.5934548,3,1
507.0,-106.7454079,47.60481054,795.0,24.0,795.0,821.1010643,-26.1010643,3,1
490.0,-106.7472924,47.6074633,799.0,114.0,799.0,822.2071271,-23.2071271,3,1
592.0,-106.7219495,47.60151192,796.0,97.0,796.0,815.9889011,-19.9889011,3,1
571.0,-106.7253771,47.60257617,798.0,64.0,798.0,816.9053933,-18.9053933,3,1
500.0,-106.7499837,47.60318412,806.0,34.0,806.0,821.4369672,-15.4369672,3,1
1607.0,-106.3732955,47.62345699,733.0,25.0,733.0,760.8775492,-27.8775492,3,1
1627.0,-106.3730095,47.62117492,733.0,19.0,733.0,760.158359,-27.158359,3,1
1510.0,-106.3748418,47.6413085,742.0,45.0,742.0,766.3750919,-24.3750919,3,1
1522.0,-106.380515,47.63580557,745.0,120.0,745.0,765.761898,-20.761898,3,1
1535.0,-106.3776481,47.63461631,745.0,120.0,745.0,764.9094874,-19.9094874,3,1
1387.0,-106.4083258,47.64524832,756.0,136.0,756.0,773.4179692,-17.4179692,3,1
1430.0,-106.4061272,47.63625929,755.0,167.0,755.0,770.4005209,-15.4005209,3,1
1525.0,-106.4239669,47.60835227,751.0,121.0,751.0,765.3774141,-14.3774141,3,1
1479.0,-106.4010984,47.63290159,756.0,145.0,756.0,768.5344855,-12.5344855,3,1
253.0,-106.7924624,47.65525731,810.0,140.0,810.0,844.1282891,-34.1282891,3,1
757.0,-106.5553984,47.66883972,775.0,128.0,775.0,806.2190851,-31.2190851,3,1
714.0,-106.569671,47.66814142,780.0,122.0,780.0,808.5324844,-28.5324844,3,1
706.0,-106.5706397,47.66846108,781.0,124.0,781.0,808.7956688,-27.7956688,3,1
914.0,-106.5062018,47.6673817,782.0,162.0,782.0,797.1244349,-15.1244349,3,1
829.0,-106.5069162,47.68247994,787.0,157.0,787.0,801.6627777,-14.6627777,3,1
930.0,-106.530525,47.6505124,785.0,145.0,785.0,796.4792729,-11.4792729,3,1
928.0,-106.5259388,47.65398375,786.0,34.0,786.0,796.6857368,-10.6857368,3,1
929.0,-106.5058813,47.66596423,791.0,134.0,791.0,796.6529947,-5.6529947,3,1
846.0,-106.5581058,47.64880936,799.0,168.0,799.0,800.8482184,-1.8482184,3,1
1727.0,-106.2178548,47.69329989,728.0,112.0,728.0,754.0321543,-26.0321543,3,1
1688.0,-106.1759025,47.72832514,733.0,70.0,733.0,756.9521807,-23.9521807,3,1
1693.0,-106.1782238,47.7259979,738.0,29.0,738.0,756.6747537,-18.6747537,3,1
1619.0,-106.1849896,47.73502499,744.0,103.0,744.0,760.510403,-16.510403,3,1
1676.0,-106.1749412,47.73064742,754.0,40.0,754.0,757.4643238,-3.4643238,3,1
1869.0,-106.1508976,47.69745524,734.0,44.0,734.0,743.5174131,-9.5174131,3,1
1849.0,-106.153993,47.69820696,739.0,72.0,739.0,744.2787909,-5.2787909,3,1
1856.0,-106.1527941,47.69823701,742.0,98.0,742.0,744.0789087,-2.0789087,3,1
1444.0,-106.167292,47.77684797,744.0,120.0,744.0,769.6795746,-25.6795746,3,1
1224.0,-106.2194159,47.78076885,761.0,65.0,761.0,779.9494213,-18.9494213,3,1
1235.0,-106.2162037,47.78098289,773.0,44.0,773.0,779.4507347,-6.4507347,3,1
1139.0,-106.1917698,47.81641119,757.0,149.0,757.0,785.5622964,-28.5622964,3,1
1306.0,-106.1692198,47.79971849,749.0,136.0,749.0,776.7233723,-27.7233723,3,1
1132.0,-106.1918188,47.81796728,760.0,154.0,760.0,786.029369,-26.029369,3,1
1186.0,-106.2124361,47.7946273,757.0,74.0,757.0,782.7918948,-25.7918948,3,1
1307.0,-106.1695089,47.7995086,751.0,155.0,751.0,776.7145326,-25.7145326,3,1
1012.0,-106.2068338,47.82831966,766.0,122.0,766.0,791.6921243,-25.6921243,3,1
1328.0,-106.1679639,47.79790475,751.0,155.0,751.0,775.974693,-24.974693,3,1
1320.0,-106.1685636,47.7984475,752.0,126.0,752.0,776.2390591,-24.2390591,3,1
1326.0,-106.1684071,47.79801721,752.0,141.0,752.0,776.0832899,-24.0832899,3,1
1244.0,-106.1756921,47.80425019,756.0,148.0,756.0,779.1858725,-23.1858725,3,1
1455.0,-106.1430128,47.79031896,766.0,17.0,766.0,769.3839943,-3.3839943,3,1
1459.0,-106.1447873,47.7890416,766.0,14.0,766.0,769.3191558,-3.3191558,3,1
1465.0,-106.1454467,47.78806327,767.0,4.8,767.0,769.1497531,-2.1497531,3,1
1445.0,-106.142765,47.7911942,768.0,17.0,768.0,769.5993491,-1.5993491,3,1
1437.0,-106.142987,47.79279358,769.0,20.0,769.0,770.1083659,-1.1083659,3,1
1438.0,-106.1433298,47.79198937,769.0,15.0,769.0,769.9308158,-0.9308158,3,1
1432.0,-106.1427403,47.7937228,770.0,8.0,770.0,770.3360246,-0.3360246,3,1
1464.0,-106.1454467,47.78806327,769.0,6.0,769.0,769.150173,-0.150173,3,1
1101.0,-106.1788537,47.83182258,753.0,76.0,753.0,787.8262571,-34.8262571,3,1
1054.0,-106.1752594,47.83952542,764.0,55.0,764.0,789.4571475,-25.4571475,3,1
9.0,-107.1921677,47.52461233,884.0,89.0,884.0,877.1770877,6.8229123,3,2
197.0,-107.2285346,47.51848496,897.0,62.0,897.0,881.8930855,15.1069145,3,2
202.0,-107.2267901,47.51775399,897.0,65.0,897.0,881.3671137,15.6328863,3,2
200.0,-107.2280814,47.51813383,898.0,66.0,898.0,881.7097683,16.2902317,3,2
33.0,-107.197998,47.51630303,896.0,89.0,896.0,875.8087603,20.1912397,3,2
216.0,-107.0597529,47.51159973,868.0,17.0,868.0,849.7986418,18.2013582,3,2
225.0,-107.0325955,47.52268465,850.0,31.0,850.0,848.1817486,1.8182514,3,2
264.0,-106.9754108,47.53764981,849.0,74.0,849.0,842.3582933,6.6417067,3,2
350.0,-106.9424095,47.52162968,856.0,42.0,856.0,831.8318366,24.1681634,3,2
39.0,-107.2828531,47.55404009,921.0,30.0,921.0,901.891218,19.108782,3,2
508.0,-106.8062381,47.56655288,842.0,112.4,842.0,820.7323896,21.2676104,3,2
426.0,-106.7209454,47.63861737,850.0,130.0,850.0,826.6281914,23.3718086,3,2
913.0,-106.5412057,47.64647324,804.0,111.0,804.0,797.1843192,6.8156808,3,2
920.0,-106.5395907,47.64634196,809.0,89.0,809.0,796.8631771,12.1368229,3,2
1906.0,-106.1374412,47.69830026,759.0,64.0,759.0,741.407503,17.592497,3,2
1934.0,-106.1008489,47.71447532,760.0,23.0,760.0,739.7495257,20.2504743,3,2
1907.0,-106.1126846,47.71305648,762.0,117.0,762.0,741.4062701,20.5937299,3,2
1868.0,-106.134109,47.70751102,766.0,60.0,766.0,743.5280384,22.4719616,3,2
1940.0,-106.1022687,47.71225723,762.0,36.0,762.0,739.3486225,22.6513775,3,2
1888.0,-106.1421309,47.69943239,766.0,72.0,766.0,742.5605233,23.4394767,3,2
1471.0,-106.145684,47.78671124,769.0,18.0,769.0,768.794574,0.205426,3,2
1426.0,-106.1432677,47.79463531,772.0,359.0,772.0,770.6964864,1.3035136,3,2
1172.0,-106.1594765,47.82935664,786.0,163.0,786.0,783.7166828,2.2833172,3,2
1153.0,-106.1617455,47.83044041,787.0,138.0,787.0,784.4325327,2.5674673,3,2
1409.0,-106.1473133,47.79643946,776.0,113.0,776.0,771.9343553,4.0656447,3,2
38.0,-107.1959465,47.51616238,906.0,109.0,906.0,875.4041191,30.5958809,3,3
49.0,-107.1947204,47.51319836,907.0,45.0,907.0,874.3244774,32.6755226,3,3
45.0,-107.1866432,47.51986765,909.0,88.9,909.0,874.8187683,34.1812317,3,3
5.0,-107.220407,47.50845634,912.0,51.0,912.0,877.5337407,34.4662593,3,3
17.0,-107.1973795,47.5199413,912.0,21.0,912.0,876.7535318,35.2464682,3,3
50.0,-107.2020342,47.50800991,910.0,93.0,910.0,874.126438,35.873562,3,3
12.0,-107.219229,47.5076063,913.0,34.0,913.0,877.0772639,35.9227361,3,3
201.0,-107.0762409,47.50938561,900.0,136.0,900.0,852.0897748,47.9102252,3,3
273.0,-106.9938743,47.52064714,870.0,60.0,870.0,840.6981998,29.3018002,3,3
284.0,-107.0030641,47.50767317,886.0,36.5,886.0,838.5647195,47.4352805,3,3
288.0,-106.9981583,47.50998141,887.0,61.0,887.0,838.3604204,48.6395796,3,3
396.0,-106.9207118,47.52222022,856.0,57.0,856.0,828.1472217,27.8527783,3,3
351.0,-106.944567,47.51998239,860.0,39.0,860.0,831.7360462,28.2639538,3,3
395.0,-106.9174123,47.52463303,860.0,55.0,860.0,828.2619334,31.7380666,3,3
390.0,-106.91944,47.52377125,861.0,65.0,861.0,828.3738688,32.6261312,3,3
308.0,-106.9679352,47.52040248,873.0,120.0,873.0,836.0145503,36.9854497,3,3
467.0,-106.9150411,47.50949239,865.0,60.0,865.0,823.4368381,41.5631619,3,3
466.0,-106.9134717,47.51052642,866.0,53.0,866.0,823.459435,42.540565,3,3
303.0,-106.9727672,47.5199595,880.0,114.0,880.0,836.7457744,43.2542256,3,3
424.0,-106.9316619,47.51075226,871.0,59.2,871.0,826.7576841,44.2423159,3,3
42.0,-107.2790117,47.55496238,928.0,108.0,928.0,901.4743575,26.5256425,3,3
35.0,-107.2820804,47.55736693,942.0,67.0,942.0,902.7184361,39.2815639,3,3
411.0,-106.8085631,47.58812103,873.0,54.0,873.0,827.4264968,45.5735032,3,3
474.0,-106.7520121,47.60814714,851.0,119.0,851.0,823.2423962,27.7576038,3,3
1449.0,-106.4374144,47.61450115,800.0,123.0,800.0,769.5471133,30.4528867,3,3
1638.0,-106.403656,47.60064836,790.0,152.0,790.0,759.54576,30.45424,3,3
953.0,-106.5092971,47.65877492,842.0,28.0,842.0,795.1532287,46.8467713,3,3
954.0,-106.5116763,47.65722293,844.0,45.0,844.0,795.1187387,48.8812613,3,3
1903.0,-106.1396435,47.69782852,767.0,78.0,767.0,741.6550673,25.3449327,3,3
1839.0,-106.1656047,47.69474239,782.0,97.0,782.0,745.298745,36.701255,3,3
1779.0,-106.1243375,47.73539236,788.0,93.0,788.0,750.0005033,37.9994967,3,3
1778.0,-106.1246719,47.73543407,789.0,108.0,789.0,750.0698663,38.9301337,3,3
1971.0,-106.1044739,47.70367912,778.0,4.0,778.0,737.2172189,40.7827811,3,3
1481.0,-106.1078507,47.80633768,793.0,9.0,793.0,767.942832,25.057168,3,3
189.0,-107.0773447,47.5117772,903.0,44.7,903.0,852.9841247,50.0158753,3,4
191.0,-107.077236,47.51171618,903.0,49.6,903.0,852.9450164,50.0549836,3,4
190.0,-107.0772776,47.51176042,904.0,46.4,904.0,852.9660615,51.0339385,3,4
187.0,-107.0782232,47.51149132,906.0,18.8,906.0,853.058159,52.941841,3,4
188.0,-107.0782462,47.51140092,906.0,20.6,906.0,853.0353804,52.9646196,3,4
19.0,-107.3054013,47.55413775,958.0,151.0,958.0,905.9490621,52.0509379,3,4
481.0,-106.7996039,47.57780603,873.0,137.0,873.0,822.833005,50.166995,3,4
568.0,-106.7950198,47.56079919,884.0,94.0,884.0,817.0671682,66.9328318,3,4
569.0,-106.8046239,47.55478156,893.0,102.0,893.0,817.0165343,75.9834657,3,5
538.0,-106.8069084,47.55937069,896.0,160.0,896.0,818.7589809,77.2410191,3,5
548.0,-106.80644,47.55734447,896.0,166.0,896.0,818.0852478,77.9147522,3,5
558.0,-106.8062295,47.55624999,897.0,152.1,897.0,817.7300824,79.2699176,3,5
575.0,-106.7889992,47.56240499,896.0,109.0,896.0,816.4683036,79.5316964,3,5
560.0,-106.8058646,47.55530192,897.0,149.0,897.0,817.3890377,79.6109623,3,5
542.0,-106.8066825,47.55821348,900.0,161.7,900.0,818.3831194,81.6168806,3,5
391.0,-106.8755025,47.55043167,771.0,134.0,771.0,828.3275028,-57.3275028,4,0
423.0,-106.8835289,47.54037493,781.0,46.0,781.0,826.8251543,-45.8251543,4,0
425.0,-106.8814543,47.54107487,784.0,64.0,784.0,826.6592791,-42.6592791,4,0
432.0,-106.8796162,47.54058312,789.0,138.0,789.0,826.1890462,-37.1890462,4,0
436.0,-106.8792871,47.54030057,789.0,157.0,789.0,826.0487721,-37.0487721,4,0
46.0,-107.23386,47.58098385,845.0,154.0,845.0,900.9580868,-55.9580868,4,0
64.0,-107.2113113,47.58493037,843.0,70.0,843.0,898.0798805,-55.0798805,4,0
76.0,-107.2060549,47.58423077,842.0,111.0,842.0,896.9418456,-54.9418456,4,0
55.0,-107.2157533,47.58650032,845.0,126.0,845.0,899.3268902,-54.3268902,4,0
56.0,-107.2161877,47.586078,845.0,163.0,845.0,899.2836627,-54.2836627,4,0
65.0,-107.2091791,47.58609628,844.0,19.0,844.0,898.0392075,-54.0392075,4,0
66.0,-107.2098889,47.58557869,844.0,49.0,844.0,898.0157546,-54.0157546,4,0
52.0,-107.2176671,47.58740816,846.0,109.0,846.0,899.9311013,-53.9311013,4,0
58.0,-107.2144631,47.58555342,845.0,129.0,845.0,898.8230232,-53.8230232,4,0
53.0,-107.2170538,47.58674514,846.0,121.0,846.0,899.6306929,-53.6306929,4,0
98.0,-107.2116148,47.57477427,842.0,143.0,842.0,895.1910529,-53.1910529,4,0
105.0,-107.2205214,47.56779028,846.0,41.0,846.0,894.756285,-48.756285,4,0
103.0,-107.2215884,47.56786859,847.0,95.0,847.0,894.9672508,-47.9672508,4,0
152.0,-107.1980994,47.56321923,843.0,44.0,843.0,889.4295787,-46.4295787,4,0
157.0,-107.2030222,47.55411727,846.0,97.0,846.0,887.6713327,-41.6713327,4,0
156.0,-107.2006771,47.55874253,847.0,160.0,847.0,888.5946098,-41.5946098,4,0
138.0,-107.2166844,47.55941497,851.0,56.0,851.0,891.6409182,-40.6409182,4,0
97.0,-107.2128521,47.5741565,856.0,63.0,856.0,895.233265,-39.233265,4,0
59.0,-107.2263094,47.57792727,861.0,108.0,861.0,898.7248973,-37.7248973,4,0
151.0,-107.2029844,47.56082185,852.0,128.0,852.0,889.6067253,-37.6067253,4,0
171.0,-107.1847649,47.55778709,848.0,102.0,848.0,885.4787997,-37.4787997,4,0
20.0,-107.2355135,47.59544812,868.0,121.0,868.0,905.4432986,-37.4432986,4,0
149.0,-107.204708,47.56166157,853.0,126.0,853.0,890.1587256,-37.1587256,4,0
137.0,-107.2147723,47.56104465,855.0,71.0,855.0,891.7729003,-36.7729003,4,0
135.0,-107.2152243,47.5623047,856.0,20.0,856.0,892.2210942,-36.2210942,4,0
136.0,-107.1597798,47.595433,827.0,107.0,827.0,891.9450191,-64.9450191,4,0
179.0,-107.1555709,47.57361007,828.0,111.0,828.0,884.8650062,-56.8650062,4,0
134.0,-107.1603588,47.59624994,837.0,158.0,837.0,892.2858307,-55.2858307,4,0
109.0,-107.1828892,47.59005523,840.0,65.0,840.0,894.5025903,-54.5025903,4,0
154.0,-107.1769004,47.5758706,836.0,70.0,836.0,889.321023,-53.321023,4,0
208.0,-107.1201513,47.58128929,829.0,70.0,829.0,880.7832131,-51.7832131,4,0
128.0,-107.1798323,47.58563217,846.0,101.0,846.0,892.6740414,-46.6740414,4,0
124.0,-107.1814305,47.58568276,850.0,46.0,850.0,892.9751084,-42.9751084,4,0
6.0,-107.1230499,47.56779203,838.0,157.0,838.0,877.3833523,-39.3833523,4,0
234.0,-107.1320169,47.56367532,840.0,131.0,840.0,877.7847345,-37.7847345,4,0
8.0,-107.2130928,47.62747648,845.0,5.0,845.0,910.7344842,-65.7344842,4,0
51.0,-107.1871929,47.60650328,841.0,158.0,841.0,900.0369991,-59.0369991,4,0
44.0,-107.1891324,47.60961571,848.0,74.0,848.0,901.2847421,-53.2847421,4,0
33.0,-107.1971393,47.61207209,851.0,93.0,851.0,903.4235387,-52.4235387,4,0
54.0,-107.1865872,47.60474215,847.0,110.0,847.0,899.4206994,-52.4206994,4,0
45.0,-107.188638,47.6098861,849.0,55.0,849.0,901.2771865,-52.2771865,4,0
30.0,-107.2168521,47.60211835,859.0,92.4,859.0,904.0516417,-45.0516417,4,0
31.0,-107.2154069,47.60192133,861.0,106.2,861.0,903.7356121,-42.7356121,4,0
26.0,-107.2196551,47.6010743,866.0,47.4,866.0,904.2485565,-38.2485565,4,0
27.0,-107.2188511,47.60156678,866.0,25.6,866.0,904.2480124,-38.2480124,4,0
43.0,-107.1990859,47.60359428,865.0,52.0,865.0,901.3138709,-36.3138709,4,0
28.0,-107.2202396,47.60042409,868.0,21.0,868.0,904.1648278,-36.1648278,4,0
22.0,-107.1700521,47.63503885,837.0,166.0,837.0,905.2623317,-68.2623317,4,0
93.0,-107.139355,47.62075039,832.0,88.0,832.0,895.6549179,-63.6549179,4,0
60.0,-107.1797456,47.60627617,838.0,71.0,838.0,898.6450821,-60.6450821,4,0
69.0,-107.1327062,47.63201419,838.0,46.0,838.0,897.7401563,-59.7401563,4,0
94.0,-107.1708537,47.60072188,840.0,87.0,840.0,895.4516941,-55.4516941,4,0
106.0,-107.166816,47.60024036,841.0,115.0,841.0,894.5934503,-53.5934503,4,0
91.0,-107.1725565,47.60071663,845.0,125.0,845.0,895.7522921,-50.7522921,4,0
125.0,-107.1272147,47.61872666,852.0,127.0,852.0,892.9061229,-40.9061229,4,0
99.0,-107.1372657,47.62042942,855.0,94.0,855.0,895.1879556,-40.1879556,4,0
74.0,-107.1277031,47.63305195,858.0,78.0,858.0,897.1492347,-39.1492347,4,0
75.0,-107.1271639,47.63321493,858.0,42.0,858.0,897.1011821,-39.1011821,4,0
113.0,-107.1112977,47.63260831,832.0,61.0,832.0,894.1037348,-62.1037348,4,0
155.0,-107.1046289,47.61903545,834.0,137.0,834.0,888.9768977,-54.9768977,4,0
110.0,-107.1137775,47.63204073,843.0,75.0,843.0,894.3782681,-51.3782681,4,0
153.0,-107.1056901,47.61960986,839.0,121.0,839.0,889.3333238,-50.3333238,4,0
117.0,-107.1110145,47.63185767,844.0,115.0,844.0,893.8343625,-49.8343625,4,0
141.0,-107.1011712,47.62872707,846.0,40.0,846.0,891.1753768,-45.1753768,4,0
146.0,-107.1065081,47.62274425,854.0,126.0,854.0,890.390398,-36.390398,4,0
298.0,-106.8202471,47.61666747,786.0,75.0,786.0,837.8075559,-51.8075559,4,0
306.0,-106.8110941,47.6167494,785.0,53.0,785.0,836.2108965,-51.2108965,4,0
330.0,-106.8160531,47.60623306,792.0,108.0,792.0,834.0274587,-42.0274587,4,0
1720.0,-106.3202754,47.63368039,697.0,14.0,697.0,754.5429735,-57.5429735,4,0
1764.0,-106.3068522,47.63081979,700.0,24.0,700.0,751.3466818,-51.3466818,4,0
1759.0,-106.3072246,47.63240818,702.0,13.0,702.0,751.8768412,-49.8768412,4,0
1785.0,-106.3197917,47.61711166,704.0,89.0,704.0,749.6072867,-45.6072867,4,0
1788.0,-106.309617,47.62267207,704.0,49.0,704.0,749.4485868,-45.4485868,4,0
1756.0,-106.3156819,47.62834338,707.0,88.0,707.0,752.1763198,-45.1763198,4,0
1798.0,-106.3116435,47.61802394,706.0,70.0,706.0,748.4424559,-42.4424559,4,0
1795.0,-106.3147797,47.61731318,707.0,79.0,707.0,748.7866527,-41.7866527,4,0
369.0,-106.7105316,47.65606752,777.0,126.0,777.0,829.8774177,-52.8774177,4,0
363.0,-106.7131469,47.65744119,784.0,120.0,784.0,830.7379183,-46.7379183,4,0
375.0,-106.7152215,47.65206531,784.0,115.0,784.0,829.5386573,-45.5386573,4,0
514.0,-106.6487721,47.66058012,778.0,130.0,778.0,820.281773,-42.281773,4,0
382.0,-106.6476976,47.69075699,788.0,18.0,788.0,828.8977381,-40.8977381,4,0
523.0,-106.6471868,47.65972109,779.0,125.0,779.0,819.7501722,-40.7501722,4,0
666.0,-106.6208032,47.64684278,769.0,81.0,769.0,811.3341134,-42.3341134,4,0
632.0,-106.6022068,47.6639934,771.0,23.79,771.0,813.0608198,-42.0608198,4,0
452.0,-106.6364082,47.68303632,783.0,68.0,783.0,824.6505691,-41.6505691,4,0
468.0,-106.6341216,47.68021655,782.0,72.0,782.0,823.4265365,-41.4265365,4,0
595.0,-106.6286072,47.65758391,775.0,118.7,775.0,815.8454646,-40.8454646,4,0
539.0,-106.6315855,47.66511795,778.0,148.0,778.0,818.5726886,-40.5726886,4,0
636.0,-106.6004525,47.66455777,773.0,17.94,773.0,812.9143439,-39.9143439,4,0
512.0,-106.6367841,47.6686431,781.0,71.0,781.0,820.5184962,-39.5184962,4,0
531.0,-106.6327319,47.66642435,781.0,145.0,781.0,819.156926,-38.156926,4,0
736.0,-106.5757719,47.65973459,769.0,70.0,769.0,807.1544953,-38.1544953,4,0
580.0,-106.6003817,47.67661612,780.0,139.0,780.0,816.4236326,-36.4236326,4,0
