Record #,longitude,latitude,Elev,Trend,Elev (KPB),Elev difference
527,-107.0022361,47.44189073,882,62,819.2988688,62.7011312
2035,-106.5742051,47.40422465,795,47,732.2655854,62.7344146
1191,-106.7450056,47.47179511,845,73,782.2629506,62.7370494
817,-107.0042855,47.38199642,865,97,802.2586177,62.7413823
1528,-106.6999866,47.44084228,828,101,765.2534184,62.7465816
240,-107.2885293,47.3584492,909,114,846.2519281,62.7480719
2155,-106.1176819,47.64807944,786,173,723.2064691,62.7935309
1841,-106.8032209,47.30890285,808,11,745.1543102,62.8456898
226,-107.0784614,47.4943179,911,22,848.1129471,62.8870529
823,-107.0020643,47.38281813,865,61,802.1016614,62.8983386
2227,-106.1135477,47.63650335,782,175,719.0862092,62.9137908
2040,-106.6295146,47.36983341,795,4,732.0325844,62.9674156
348,-107.1101679,47.41941948,895,70,832.0263715,62.9736285
1550,-106.6669055,47.45672436,827,156,764.0189755,62.9810245
401,-107.1115543,47.40469019,891,80.1,827.9990613,63.0009387
1410,-106.8691944,47.36046043,835,134,771.9134092,63.0865908
1758,-106.7082896,47.39003062,815,120.8,751.9102066,63.0897934
1226,-106.4941905,47.61570113,843,105,779.9044678,63.0955322
619,-107.0206918,47.41190757,877,127,813.8766239,63.1233761
1732,-106.6465179,47.43434312,817,9,753.8744111,63.1255889
1769,-106.7886237,47.33739627,814,42,750.8539177,63.1460823
1690,-106.6303598,47.4543435,820,7,756.8455245,63.1544755
1588,-106.6679454,47.45185011,826,142,762.7808311,63.2191689
1950,-106.6566156,47.37619371,802,172,738.6994477,63.3005523
2237,-106.1202616,47.63110221,782,107.2,718.6773055,63.3226945
1357,-106.710858,47.4664609,838,34,774.6510731,63.3489269
860,-106.6078823,47.61457752,863,13,799.6383075,63.3616925
1399,-106.7043658,47.46348917,836,144,772.6340879,63.3659121
352,-107.1080431,47.4193326,895,125,831.6221134,63.3778866
1541,-106.6971311,47.4403087,828,72,764.5925439,63.4074561
2240,-106.1194328,47.63093934,782,102,718.4837913,63.5162087
946,-106.8586913,47.44781792,859,170,795.4736999,63.5263001
1741,-106.749856,47.3699847,817,157,753.4545874,63.5454126
21,-107.3302448,47.43685131,940,56,876.4298806,63.5701194
1082,-106.9658962,47.35792428,852,14.2,788.4137406,63.5862594
278,-107.1922114,47.39421283,903,49,839.3741845,63.6258155
344,-106.9878015,47.49562899,896,30,832.3455107,63.6544893
754,-106.8092598,47.51530489,870,79,806.3408853,63.6591147
1043,-106.9858311,47.35204635,854,65.3,790.2614089,63.7385911
230,-107.3531305,47.42898668,942,16,878.2516753,63.7483247
1777,-106.7870215,47.33620646,814,54,750.2236826,63.7763174
233,-107.0975189,47.47943815,911,168,847.1918337,63.8081663
1547,-106.6968102,47.43899068,828,67,764.149699,63.850301
1685,-106.6839582,47.42277612,821,111,757.1415463,63.8584537
1644,-106.5890686,47.4871913,823,156,759.1211248,63.8788752
1548,-106.9107577,47.30815869,828,57,764.1064421,63.8935579
2228,-106.1222617,47.63126262,783,110,719.0736782,63.9263218
824,-107.0031855,47.38198866,866,72,802.0603528,63.9396472
400,-106.9569459,47.49958831,892,27,828.006058,63.993942
2042,-106.6283209,47.37021031,796,175,731.9325869,64.0674131
1496,-106.8236457,47.3710748,831,150,766.8952863,64.1047137
691,-106.6795689,47.60627059,874,80,809.8797355,64.1202645
404,-106.9577561,47.49852166,892,38,827.8423467,64.1576533
1770,-106.78923,47.33692788,815,51,750.82571,64.17429
2232,-106.1212179,47.63100289,783,113.3,718.8154803,64.1845197
386,-107.0108417,47.46930252,893,36,828.7993995,64.2006005
332,-106.9783024,47.50642947,898,88.5,833.7950589,64.2049411
1590,-106.9102855,47.3038652,827,118,762.7733757,64.2266243
522,-107.0724697,47.4003825,884,71,819.7680734,64.2319266
1981,-106.7016882,47.34177984,801,114,736.6697056,64.3302944
244,-107.2857397,47.35794697,910,79,845.607198,64.392802
1675,-106.6493333,47.44507371,822,164,757.5063784,64.4936216
908,-106.776432,47.5048583,862,69,797.4756935,64.5243065
2489,-106.4537971,47.34420306,758,108,693.3930182,64.6069818
2386,-106.5208635,47.3445654,770,70,705.3833377,64.6166623
345,-106.9878015,47.49562899,897,30.2,832.3455069,64.6544931
1773,-106.7030878,47.38774144,815,118,750.3217963,64.6782037
1347,-106.7104279,47.46874391,840,121,775.2392632,64.7607368
2028,-106.6439889,47.36504645,798,121,733.2057299,64.7942701
1991,-106.7003395,47.34100799,801,123,736.2053703,64.7946297
1435,-106.8379518,47.37337483,835,66,770.1132155,64.8867845
1277,-106.7216562,47.47163526,843,148,778.0769979,64.9230021
2095,-106.5623613,47.39365161,792,29,727.0767861,64.9232139
1687,-106.6300304,47.45527502,822,7,757.0601272,64.9398728
1665,-106.6905805,47.4217248,823,90.3,758.0090028,64.9909972
1066,-106.844448,47.43426237,854,120.5,788.9948239,65.0051761
1067,-106.844448,47.43426237,854,119,788.9948201,65.0051799
1898,-106.6236073,47.40736879,807,148,741.9407913,65.0592087
1010,-106.8524698,47.43912714,857,120,791.8352073,65.1647927
1425,-106.8594824,47.36258913,836,131,770.8063037,65.1936963
1104,-106.8404474,47.43249099,853,131,787.7674967,65.2325033
782,-106.7752463,47.53033292,870,24,804.6866509,65.3133491
1414,-106.6272607,47.5069467,837,118,771.6481748,65.3518252
1636,-106.8846726,47.30867176,825,56,759.6031125,65.3968875
90,-107.3959627,47.36907604,934,14,868.5936953,65.4063047
443,-107.0051271,47.46176291,891,50,825.5887417,65.4112583
812,-106.7447406,47.54151816,868,111,802.5382643,65.4617357
1416,-106.8024299,47.39995378,837,83,771.5314201,65.4685799
833,-106.7460087,47.53728766,867,152,801.5283851,65.4716149
187,-107.3341002,47.45893661,949,114,883.5135145,65.4864855
274,-107.0985909,47.45569838,906,78,840.4898281,65.5101719
966,-106.7583264,47.50548836,860,44,794.4462841,65.5537159
1259,-106.7222416,47.47249031,844,177,778.429775,65.570225
1678,-106.6299869,47.45644542,823,13,757.3950045,65.6049955
1291,-106.8587678,47.38559205,843,45,777.3733359,65.6266641
1838,-106.6833335,47.38279619,811,113,745.3690073,65.6309927
488,-107.1777717,47.34448234,888,43,822.3682072,65.6317928
2033,-106.6411965,47.36383568,798,115,732.3566321,65.6433679
2013,-106.6478518,47.3666017,800,128,734.3454972,65.6545028
2110,-106.5628219,47.39085582,792,109,726.3444006,65.6555994
1989,-106.5801528,47.414302,802,100,736.2617843,65.7382157
2300,-106.1799281,47.576921,779,104,713.2490965,65.7509035
1220,-106.677867,47.50556936,846,36,780.2102009,65.7897991
1391,-106.839668,47.38272378,839,119,773.1391154,65.8608846
185,-107.3355557,47.45974383,950,99,884.0083196,65.9916804
1895,-106.7808905,47.31173574,808,146,742.0003603,65.9996397
493,-107.0851744,47.39990906,888,51,821.8999767,66.1000233
2381,-106.521184,47.34604589,772,77,705.8715748,66.1284252
2005,-106.6494657,47.36738834,801,120,734.861919,66.138081
901,-107.0329675,47.34887104,864,90,797.7558012,66.2441988
335,-106.978231,47.50629573,900,89.5,833.7429267,66.2570733
880,-106.77087,47.51242196,865,84.9,798.6910113,66.3089887
2593,-106.3729759,47.34279728,745,3,678.6801335,66.3198665
1615,-106.7931459,47.36811868,827,133,760.6077114,66.3922886
767,-106.8041498,47.51579935,872,102,805.5793313,66.4206687
427,-107.1110874,47.39997451,893,55,826.5466179,66.4533821
326,-107.0724622,47.45117965,901,64,834.5185157,66.4814843
1288,-106.7198877,47.47071698,844,123,777.4953365,66.5046635
576,-106.9576677,47.45935289,883,138,816.4389726,66.5610274
125,-107.2095565,47.46985521,931,89,864.406456,66.593544
2468,-106.1268775,47.55118928,763,29,696.3851236,66.6148764
1509,-106.9317158,47.30310992,833,162,766.3768075,66.6231925
1364,-106.6473032,47.50406896,841,52,774.3584613,66.6415387
183,-107.3368203,47.45983503,951,88,884.2632129,66.7367871
2425,-106.0394429,47.62340497,769,127,702.2582743,66.7417257
1462,-106.6941594,47.45804349,836,122,769.2357151,66.7642849
1407,-106.8446866,47.37619114,839,69,772.1316337,66.8683663
568,-106.7950198,47.56079919,884,94,817.0671682,66.9328318
1549,-106.9129229,47.30656579,831,69,764.0302067,66.9697933
310,-107.0715784,47.45671173,903,47,835.9659552,67.0340448
2345,-106.0875176,47.62091674,777,120,709.9469393,67.0530607
1757,-106.7558805,47.36113698,819,98,751.9463495,67.0536505
441,-106.949725,47.49678687,893,38.2,825.9087979,67.0912021
1482,-106.6905006,47.45565894,835,151,767.8923196,67.1076804
2098,-106.563357,47.39236925,794,93,726.8808871,67.1191129
692,-106.7902743,47.53896257,877,69,809.8662984,67.1337016
1822,-106.5814673,47.44977343,814,128,746.8510028,67.1489972
124,-107.2140663,47.46853536,932,38,864.8291974,67.1708026
14,-107.3332341,47.43636754,944,61,876.8244522,67.1755478
1469,-106.6925138,47.45761788,836,137,768.8196571,67.1803429
1701,-106.6814093,47.41976307,823,98,755.8101065,67.1898935
1305,-106.7195851,47.46835495,844,25,776.7528551,67.2471449
2317,-106.1583233,47.58432165,779,37,711.6267782,67.3732218
3,-107.3359215,47.43745562,945,133,877.619497,67.380503
1286,-106.7340675,47.46244081,845,71,777.5968297,67.4031703
230,-107.2925592,47.36037536,915,130,847.5322031,67.4677969
1126,-106.8359069,47.43081811,854,135,786.4737989,67.5262011
1677,-106.6876846,47.42155152,825,104,757.4458076,67.5541924
1493,-106.6908532,47.45341315,835,174,767.2992392,67.7007608
529,-107.0701013,47.40014636,887,64,819.2751637,67.7248363
218,-107.3348875,47.44375779,947,131,879.2592973,67.7407027
1494,-106.6885452,47.45467095,835,153,767.2560963,67.7439037
613,-107.272884,47.25746071,882,116,814.1899946,67.8100054
328,-107.0699396,47.45146819,902,106,834.1514619,67.8485381
1579,-106.9117099,47.3041114,831,118,763.1006059,67.8993941
590,-107.2421067,47.28297623,884,115,816.0607518,67.9392482
840,-107.0342341,47.35943099,869,81,801.0492596,67.9507404
841,-107.0342202,47.35941324,869,80.6,801.0409482,67.9590518
1973,-106.7034674,47.34194237,805,102.4,737.0331226,67.9668774
1974,-106.7034674,47.34194237,805,102,737.0323312,67.9676688
825,-106.7433286,47.54061281,870,112,802.0249564,67.9750436
1008,-106.902112,47.40927585,860,122,791.9831959,68.0168041
1498,-106.6880973,47.45352575,835,173,766.8422908,68.1577092
2452,-106.1317112,47.5565495,767,46,698.8078472,68.1921528
1760,-106.7549506,47.36105224,820,104,751.756298,68.243702
2337,-106.1551975,47.58309346,779,65,710.717892,68.282108
1336,-106.717374,47.46606652,844,144,775.6930085,68.3069915
1500,-106.6418328,47.48109378,835,107,766.6839039,68.3160961
81,-107.3672266,47.39054162,938,64,869.6522994,68.3477006
1674,-106.6287958,47.4578301,826,19,757.587423,68.412577
410,-107.1014333,47.40915959,896,150,827.4878739,68.5121261
2454,-106.1235721,47.56008478,767,19,698.4169248,68.5830752
1403,-106.69126,47.47064802,841,133,772.3979166,68.6020834
392,-107.1030074,47.41107441,897,129.3,828.3252336,68.6747664
2401,-106.1144479,47.5855392,773,56,704.2852262,68.7147738
755,-106.773005,47.53715231,875,124,806.2758089,68.7241911
380,-107.1056461,47.41242074,898,129,829.1865093,68.8134907
2048,-106.5055341,47.44184254,800,34,731.0973672,68.9026328
1276,-106.6827589,47.49533857,847,117,778.0895955,68.9104045
135,-107.3395905,47.38139961,931,44,862.0520742,68.9479258
1118,-106.8383754,47.43125546,856,134.2,787.0397911,68.9602089
802,-106.7660079,47.53019664,872,132,803.0084238,68.9915762
776,-107.1000203,47.3325798,874,75,805.0064253,68.9935747
2061,-106.5475582,47.41261411,799,111,729.9936292,69.0063708
1120,-106.8365854,47.4316441,856,134.7,786.8361123,69.1638877
1670,-106.6273513,47.45917337,827,22,757.7250639,69.2749361
1672,-106.6281555,47.45857706,827,25,757.6933244,69.3066756
2444,-106.122152,47.56517357,769,154,699.6599572,69.3400428
2447,-106.2234227,47.50431859,769,16,699.6063871,69.3936129
1987,-106.6579169,47.36741936,806,55,736.3706258,69.6293742
2243,-106.5324255,47.38174595,788,152,718.2976399,69.7023601
289,-107.0225694,47.49478684,908,4,838.2913683,69.7086317
800,-106.7781448,47.52332331,873,131,803.1577706,69.8422294
417,-107.1011297,47.40819331,897,189.2,827.1537766,69.8462234
241,-107.1026398,47.47238846,916,96,846.0583041,69.9416959
136,-107.3400756,47.38098476,932,22,862.0175893,69.9824107
1933,-106.779403,47.30526185,810,39,739.8500808,70.1499192
71,-107.1916381,47.50297201,941,20,870.8099387,70.1900613
1979,-106.65932,47.36781298,807,44,736.7352591,70.2647409
1980,-106.5762285,47.41828833,807,126,736.7311212,70.2688788
1558,-106.7980271,47.37572694,834,30,763.6908332,70.3091668
808,-106.7644183,47.52994217,873,113,802.6511471,70.3488529
2513,-106.0992068,47.54806558,761,113,690.6078387,70.3921613
408,-107.1011386,47.4097499,898,120.2,827.6056998,70.3943002
831,-106.7420547,47.53986732,872,149,801.5797817,70.4202183
999,-106.7432025,47.50754598,863,103,792.3629803,70.6370197
612,-106.9132306,47.47904499,885,61,814.2564483,70.7435517
1389,-106.8527128,47.37500882,844,82,773.2148908,70.7851092
1205,-106.6747674,47.5108247,852,39,781.1933055,70.8066945
1372,-106.6472011,47.50335057,845,50,774.1277911,70.8722089
1162,-106.708126,47.50048839,855,144,784.0865543,70.9134457
1117,-106.837676,47.4317346,858,135,787.0527211,70.9472789
724,-106.7849385,47.53561741,879,132,807.9446981,71.0553019
2451,-106.1339555,47.55522262,770,47,698.809591,71.190409
1555,-106.796324,47.37706744,835,42,763.7810076,71.2189924
1612,-106.6030436,47.4840183,832,55,760.6679251,71.3320749
1427,-106.8098667,47.39226882,842,91,770.6168431,71.3831569
2205,-106.5210496,47.39617797,792,70,720.4977141,71.5022859
409,-107.0046577,47.46860997,899,130,827.4952505,71.5047495
2514,-106.3161974,47.41739396,762,85,690.4860979,71.5139021
2453,-106.1200965,47.5622963,770,149,698.4516885,71.5483115
379,-107.3322912,47.2726354,901,61,829.2523758,71.7476242
668,-107.1239639,47.33914841,883,15,811.1929367,71.8070633
1273,-106.7131112,47.47699133,850,48,778.1221176,71.8778824
515,-107.1504535,47.35348416,892,31,820.091178,71.908822
1553,-106.7926393,47.37974371,836,39,763.9058003,72.0941997
675,-107.1238052,47.3381615,883,50,810.8817722,72.1182278
2178,-106.1157601,47.64350022,794,156,721.5285416,72.4714584
1969,-106.6765176,47.359626,810,110,737.4022476,72.5977524
2516,-106.0978465,47.54784466,763,98,690.3070534,72.6929466
2036,-106.5617928,47.41162917,805,137,732.2275283,72.7724717
1221,-106.565672,47.57357218,853,77,780.2088882,72.7911118
688,-107.1213347,47.33696544,883,32,810.0900957,72.9099043
2118,-106.5533148,47.39560125,799,128,726.0440514,72.9559486
418,-107.0023725,47.468191,900,115,826.9675791,73.0324209
1912,-106.7780855,47.30976362,814,174,740.9282696,73.0717304
740,-106.7815182,47.53388894,880,122,806.8347622,73.1652378
74,-107.1916164,47.50245051,944,9,870.6544324,73.3455676
524,-107.149979,47.35223325,893,166,819.6425132,73.3574868
89,-107.3583315,47.39254281,942,48,868.6352952,73.3647048
1965,-106.5771871,47.42064172,811,49,737.5887774,73.4112226
106,-107.1790123,47.4959869,940,30,866.5297151,73.4702849
1786,-106.6163175,47.43769743,823,80,749.5010859,73.4989141
906,-106.7596442,47.51511434,871,85,797.4851868,73.5148132
412,-107.0012514,47.47011826,901,81,827.3262636,73.6737364
1990,-106.5751134,47.41734983,810,101,736.2568184,73.7431816
1530,-106.7884417,47.38685514,839,30,765.2274488,73.7725512
1296,-106.6915767,47.48671438,851,55,777.1400617,73.8599383
1420,-106.6759949,47.47554236,845,72,771.1198143,73.8801857
79,-107.3224253,47.41980453,944,150,870.0929392,73.9070608
295,-107.0226892,47.4937589,912,8,838.014202,73.985798
88,-107.3564583,47.39421913,943,33,868.782976,74.217024
1355,-106.6581078,47.49885617,849,114,774.749613,74.250387
1,-107.4060556,47.39438514,952,39,877.7275668,74.2724332
1123,-106.7053745,47.51105737,861,99,786.6815388,74.3184612
91,-107.3598661,47.39129638,943,56,868.5495762,74.4504238
2504,-106.2672562,47.45018625,766,165,691.4587321,74.5412679
2223,-106.4964707,47.40707462,794,37,719.3294319,74.6705681
1269,-106.7159607,47.47564395,853,53,778.2358184,74.7641816
2507,-106.2668077,47.4491834,766,153,691.0862112,74.9137888
2455,-106.1248983,47.55807422,773,125,698.0581072,74.9418928
1842,-106.5819872,47.44322446,820,111,745.033326,74.966674
518,-107.2743133,47.27662699,895,94,820.0003993,74.9996007
2499,-106.1097523,47.54647934,767,17,691.9969312,75.0030688
1997,-106.5770449,47.41499269,811,111.7,735.9124855,75.0875145
844,-106.7817148,47.51341472,876,52,800.9034506,75.0965494
1667,-106.6248814,47.46126003,833,149,757.8948878,75.1051122
2439,-106.2229974,47.50544789,775,31,699.8613463,75.1386537
406,-107.3186852,47.27594429,903,93,827.7661083,75.2338917
509,-107.1558063,47.35225873,896,40,820.6940404,75.3059596
709,-106.7917764,47.53390905,884,66,808.6605782,75.3394218
655,-106.7919486,47.54402944,887,32,811.6368736,75.3631264
1262,-106.6652438,47.50701317,854,107,778.393238,75.606762
1345,-106.6716954,47.49229703,851,112,775.2448653,75.7551347
1241,-106.6977539,47.49014142,855,80,779.2342505,75.7657495
2577,-106.1326567,47.49924937,758,100,682.1569297,75.8430703
416,-107.0019429,47.46910735,903,105,827.1567019,75.8432981
1663,-106.7661681,47.37613241,834,48,758.1445426,75.8554574
689,-107.1176325,47.33905865,886,23,810.0355442,75.9644558
1195,-106.5817755,47.57007585,858,71.8,782.0333875,75.9666125
569,-106.8046239,47.55478156,893,102,817.0165343,75.9834657
1554,-106.790743,47.38047524,840,24,763.7820654,76.2179346
848,-106.7843623,47.51119595,877,54,800.7289946,76.2710054
1417,-106.6993659,47.46274455,848,69,771.5303552,76.4696448
464,-107.2861057,47.28148559,900,129,823.5220299,76.4779701
1257,-106.5600041,47.57121992,855,10,778.5202941,76.4797059
1261,-106.6652438,47.50701317,855,107.5,778.393238,76.606762
1274,-106.5610466,47.56916316,855,6,778.1036063,76.8963937
2039,-106.676794,47.34118398,809,126,732.072715,76.927285
1196,-106.5800255,47.57068486,859,70,781.9020492,77.0979508
2031,-106.6793826,47.3422439,810,99,732.840453,77.159547
2511,-106.266049,47.44852591,768,126,690.7604211,77.2395789
538,-106.8069084,47.55937069,896,160,818.7589809,77.2410191
1230,-106.5632869,47.57340676,857,96.8,779.7379471,77.2620529
73,-107.3694629,47.39283507,948,54,870.7160399,77.2839601
1905,-106.5773965,47.43430737,819,67,741.6160936,77.3839064
75,-107.3716032,47.39091904,948,38,870.5465841,77.4534159
2436,-106.2235899,47.50694426,778,60,700.404408,77.595592
2437,-106.2215588,47.50811768,778,72,700.3921109,77.6078891
76,-107.3749549,47.387952,948,40,870.2888696,77.7111304
2586,-106.0750725,47.5273019,758,171,680.2777351,77.7222649
1268,-106.5593626,47.57066176,856,163,778.2454876,77.7545124
548,-106.80644,47.55734447,896,166,818.0852478,77.9147522
1374,-106.706365,47.46704078,852,26,774.0226069,77.9773931
1232,-106.6701936,47.50856986,858,115,779.7233773,78.2766227
1446,-106.8043744,47.39208548,848,101,769.5872563,78.4127437
713,-106.7673637,47.54839728,887,68.8,808.5495572,78.4504428
142,-107.1555511,47.48951064,939,37,860.4645594,78.5354406
716,-106.7659637,47.54866181,887,91.1,808.3806,78.6194
2140,-106.5486959,47.39219037,803,109,724.2300094,78.7699906
955,-106.6558702,47.56994767,874,131,795.0961895,78.9038105
1247,-106.6668853,47.50810511,858,110.4,779.0027318,78.9972682
558,-106.8062295,47.55624999,897,152.1,817.7300824,79.2699176
1718,-106.6184027,47.454225,834,119,754.6952948,79.3047052
793,-106.7558827,47.53851361,883,136,803.6387002,79.3612998
575,-106.7889992,47.56240499,896,109,816.4683036,79.5316964
560,-106.8058646,47.55530192,897,149,817.3890377,79.6109623
393,-107.3191395,47.27756389,908,60,828.3165817,79.6834183
116,-107.2136307,47.47048747,945,35,865.3160825,79.6839175
1240,-106.5601411,47.57359357,859,117.4,779.2399763,79.7600237
2264,-106.5094104,47.3909418,797,33,716.9073693,80.0926307
1483,-106.6637874,47.4718509,848,63,767.8806874,80.1193126
857,-107.1971774,47.25471759,880,83,799.8141602,80.1858398
1737,-106.7852512,47.349264,834,36,753.7104431,80.2895569
1609,-106.6176036,47.47531038,841,125,760.7048602,80.2951398
807,-106.7400417,47.54489193,883,128,802.6902634,80.3097366
1835,-106.5843964,47.44394705,826,100,745.6702664,80.3297336
510,-107.2765629,47.27728421,901,113,820.5937392,80.4062608
2152,-106.50027,47.41903778,804,168,723.5003747,80.4996253
2429,-106.210506,47.51834879,782,87,701.4477977,80.5522023
718,-106.7707646,47.54559134,889,22,808.3364028,80.6635972
1877,-106.4499365,47.51672287,824,124,743.1587065,80.8412935
1169,-107.0959886,47.26212127,865,135,783.8310278,81.1689722
325,-107.3007489,47.31114963,916,39,834.742068,81.257932
1539,-106.6638948,47.46096134,846,60,764.7192199,81.2807801
903,-106.7709635,47.50888418,879,18,797.6768957,81.3231043
656,-106.788184,47.54626581,893,48,811.6225884,81.3774116
712,-106.6567275,47.61565496,890,51,808.5821797,81.4178203
795,-106.7421401,47.54645276,885,155,803.516928,81.483072
660,-106.7855233,47.54736007,893,46,811.4679908,81.5320092
1155,-107.0971858,47.26331419,866,113,784.3916699,81.6083301
542,-106.8066825,47.55821348,900,161.7,818.3831194,81.6168806
1642,-106.6103641,47.47510636,841,134,759.364842,81.635158
753,-107.1696247,47.29428877,888,63,806.3503198,81.6496802
316,-107.0430082,47.47199113,917,48,835.311377,81.688623
948,-106.6560088,47.57054855,877,115,795.2956583,81.7043417
1275,-106.5601187,47.56970667,860,24,778.0993296,81.9006704
533,-107.3068924,47.25317219,901,76,819.0535421,81.9464579
1960,-106.4304904,47.51083936,820,173,738.0049719,81.9950281
1730,-106.7836985,47.35112388,836,23,753.9762508,82.0237492
534,-107.3060698,47.25340473,901,58,818.9725923,82.0274077
1669,-106.7994707,47.35469267,840,98,757.8207005,82.1792995
1487,-106.6611593,47.47268087,850,65,767.654071,82.345929
905,-106.769993,47.5092501,880,76,797.611257,82.388743
1964,-106.4302573,47.50959152,820,160,737.6011937,82.3988063
786,-106.7573757,47.5402454,887,165,804.4056113,82.5943887
2109,-106.5569539,47.39452605,809,76,726.3748944,82.6251056
449,-107.0395334,47.43946935,908,29,825.2448506,82.7551494
1516,-106.5260768,47.54895609,849,124,766.0262928,82.9737072
700,-106.6593708,47.61549977,892,85,809.0011572,82.9988428
1598,-106.6368605,47.46801833,845,120,761.9873417,83.0126583
1729,-106.782544,47.35183474,837,29,753.9768475,83.0231525
1583,-106.6400597,47.46933135,846,122,762.9403658,83.0596342
1552,-106.6430405,47.47087238,847,124,763.9163627,83.0836373
1330,-106.6912053,47.48258963,859,86,775.8703865,83.1296135
1734,-106.7842068,47.35009913,837,34,753.7701708,83.2298292
2560,-106.3166803,47.39741215,768,20,684.7205547,83.2794453
763,-106.7592293,47.54361832,889,145,805.7187512,83.2812488
2503,-106.1077983,47.54646224,775,118,691.6471048,83.3528952
1654,-106.802244,47.35563893,842,127,758.5904894,83.4095106
1867,-106.7524549,47.33448171,827,56,743.5680005,83.4319995
2539,-106.3047842,47.41423106,771,49,687.5456384,83.4543616
1578,-106.8510703,47.34132669,847,112,763.1193044,83.8806956
843,-106.7331213,47.54338605,885,83,801.0241412,83.9758588
2060,-106.0899736,47.68781066,814,39,730.0193599,83.9806401
2062,-106.5023454,47.43978777,814,29,729.9315454,84.0684546
804,-107.2114504,47.25658462,887,110,802.9131235,84.0868765
1470,-106.6763323,47.46737592,853,61,768.7964757,84.2035243
2198,-106.5183627,47.39859817,805,77,720.7291196,84.2708804
2562,-106.3175352,47.39661947,769,47,684.6397739,84.3602261
2496,-106.2955006,47.43676008,777,65,692.5068322,84.4931678
541,-107.1475756,47.34978568,903,133,818.5046607,84.4953393
1343,-106.546702,47.56831374,860,21,775.323568,84.676432
1988,-106.5622641,47.42531828,821,44,736.3089477,84.6910523
2517,-106.2645445,47.44774167,775,120,690.2668761,84.7331239
2053,-106.6675876,47.34268611,816,80,730.8743108,85.1256892
1520,-106.5250025,47.54903337,851,68,765.8603368,85.1396632
1918,-106.7273492,47.33989312,826,60,740.6795583,85.3204417
830,-106.7361725,47.54362784,887,104,801.6347139,85.3652861
2526,-106.2616861,47.44691834,775,118,689.5214038,85.4785962
1526,-106.6472986,47.47293487,851,123,765.2719294,85.7280706
635,-107.2662796,47.25725863,899,125,812.9466612,86.0533388
1913,-106.729154,47.33921801,827,44,740.8051146,86.1948854
1523,-106.6491303,47.47336745,852,117,765.7246039,86.2753961
1865,-106.7551506,47.33314465,830,81,743.6581798,86.3418202
1681,-106.7958747,47.35525301,844,63,757.3457124,86.6542876
450,-107.2546214,47.30610059,912,58,825.0088014,86.9911986
777,-106.7584489,47.54134473,892,161,804.9168602,87.0831398
1914,-106.729154,47.33921801,828,42.3,740.8050879,87.1949121
362,-107.3232062,47.28346575,918,84,830.7557625,87.2442375
625,-107.2675702,47.25838494,901,121,813.5052076,87.4947924
1429,-106.6727736,47.47524747,858,92,770.4609548,87.5390452
473,-107.2426518,47.30743342,911,104,823.2462586,87.7537414
475,-107.2442219,47.3063948,911,88,823.2293114,87.7706886
1468,-106.6736873,47.46933122,857,59,768.8975674,88.1024326
924,-106.7012239,47.54821892,885,140,796.7829568,88.2170432
1916,-106.7282937,47.33962692,829,60.3,740.771321,88.228679
463,-107.2488999,47.30533118,912,66,823.7597701,88.2402299
2658,-106.1956197,47.41787821,758,83,669.3653504,88.6346496
2491,-106.4041144,47.37377947,782,99,693.2538268,88.7461732
1682,-106.7916421,47.35735294,846,55,757.2038383,88.7961617
2471,-106.0401825,47.60231612,785,6,696.1925916,88.8074084
2464,-106.0400573,47.60405386,786,27,696.6802847,89.3197153
484,-107.2420858,47.30562673,912,110,822.6232994,89.3767006
2384,-106.4437938,47.39195814,795,146,705.5889086,89.4110914
499,-107.2384517,47.30415901,911,80,821.5446673,89.4553327
314,-107.3134486,47.30594447,925,47,835.5139074,89.4860926
1452,-106.6651014,47.47647496,859,45,769.4597824,89.5402176
1508,-106.5257919,47.55058855,856,139,766.45229,89.54771
1570,-106.5162969,47.54580149,853,24,763.3762473,89.6237527
1511,-106.5263428,47.54987936,856,133,766.3437479,89.6562521
1571,-106.515114,47.54625804,853,18,763.3024446,89.6975554
816,-107.2125335,47.25371106,892,109,802.2757394,89.7242606
365,-107.3214819,47.2827448,920,161,830.2374856,89.7625144
504,-107.236092,47.30435807,911,116,821.1787035,89.8212965
1532,-106.6720094,47.45743288,855,55,765.129185,89.870815
977,-107.1727654,47.24955,884,55,793.9379048,90.0620952
2522,-106.385922,47.37308307,780,56,689.8302638,90.1697362
451,-107.26232,47.30018055,915,22,824.6719157,90.3280843
1705,-106.605297,47.46518029,846,79,755.570484,90.429516
1564,-106.5136993,47.54789639,854,28,763.5301185,90.4698815
2564,-106.4226129,47.33165465,775,30,684.2039968,90.7960032
2565,-106.4226129,47.33165465,775,30.2,684.2039701,90.7960299
2266,-106.099185,47.63721774,808,54,716.7774592,91.2225408
313,-107.3123627,47.30683029,927,37,835.5744983,91.4255017
2653,-106.3267457,47.34276592,762,47,670.4940301,91.5059699
2387,-106.4529192,47.38552595,797,118,705.3229672,91.6770328
2402,-106.4343342,47.39299474,796,39,704.2173616,91.7826384
1466,-106.6584515,47.47941483,861,60,769.1377208,91.8622792
2253,-106.0684041,47.65932842,810,144,717.879344,92.120656
1560,-106.5131492,47.5486415,856,59,763.6508717,92.3491283
2362,-106.4595348,47.39287457,801,150,708.6415178,92.3584822
2167,-106.0433803,47.69014238,815,28,722.5539952,92.4460048
